date,headline,source,sentiment
2020-01-24 08:00:00+00:00,HDFC Bank Stock Analysis | Best Banking Stock in India,Invest Yadnya,0.10336651839315891
2020-06-07 07:00:00+00:00,"What to buy? HDFC Bank, Aegis among top 3 stocks that could give 10-19% returns: Rajesh Palviya",Moneycontrol,0.1296528074890375
2020-05-29 07:00:00+00:00,HDFC Bank Limited,The Times of India,0.0059203412383794785
2020-04-18 07:00:00+00:00,India's sovereign rating restricting upgrade on HDFC Bank's ratings: S&P,The Economic Times,0.15624843537807465
2020-04-12 07:00:00+00:00,China's central bank raises HDFC stake to over 1%,Mint,0.8307610685005784
2020-04-19 07:00:00+00:00,HDFC Bank’s Margins to Lure Investors as Indian Rivals Struggle,Bloomberg.com,0.851742735132575
2020-01-07 08:00:00+00:00,"HDFC Bank share price rises over 2% on strong growth in deposits, advances",Business Today,0.9345847629010677
2020-05-14 07:00:00+00:00,"20 top firms including RIL, TCS, HDFC Bank contribute 70% profits in India, says report",CNBC TV18,0.8509834846481681
2020-02-26 08:00:00+00:00,"HDFC Bank Uses Advanced Analytics For 10 Second Loan Approvals: Smita Bhagat, Country Head",Analytics India Magazine,0.11828854400664568
2020-03-05 08:00:00+00:00,"HDFC Bank share price rises as Citi maintains buy, target at Rs 1,600",Moneycontrol,0.5828006714582443
2020-04-13 07:00:00+00:00,China's central bank buys 1% stake in HDFC,The Economic Times,0.08257556241005659
2020-03-05 08:00:00+00:00,Who Will Replace Aditya Puri at HDFC Bank?,Invest Yadnya,-0.03533295914530754
2020-03-19 07:00:00+00:00,Biggest Indian bank ramps up corporate loans as rivals retreat,The Times of India,0.8768329368904233
2020-06-15 07:00:00+00:00,HDFC Bank boss Aditya Puri's record as India's longest-serving bank CEO likely to be unbroken,Moneycontrol,0.11500950157642365
2020-06-03 07:00:00+00:00,"Bajaj Auto ties up with HDFC Bank, to offer financial schemes",The Times of India,0.6688864333555102
2020-06-14 07:00:00+00:00,"Seven of top-10 firms lose Rs 78,127 crore in m-cap; HDFC Bank takes biggest hit",Moneycontrol,-0.9532243302091956
2020-03-04 08:00:00+00:00,The unenviable job of Aditya Puri's successor at HDFC Bank,Moneycontrol,-0.4351810924708843
2020-06-25 07:00:00+00:00,Annual pay in FY20: HDFC Bank MD Aditya Puri’s Rs 18.9 crore vs SBI Chairman Rajnish Kumar’s Rs 31...,Moneycontrol,0.7027445062994957
2020-02-20 08:00:00+00:00,HDFC Bank’s SME Book Size Doubles In Less Than 3 Years,NDTV Profit,0.9010289888828993
2020-04-16 07:00:00+00:00,HDFC Bank launches Safety Grid campaign for social distancing,BusinessLine,0.10152489133179188
2020-03-25 07:00:00+00:00,"Share Market LIVE: Sensex ends 1,861 points higher, Nifty at 8,297; RIL, HDFC Bank, Kotak Bank top performers",Business Today,0.8867882788181305
2020-03-12 07:00:00+00:00,"Reliance, TCS, HDFC Bank lose Rs 1.77 lakh crore as coronavirus jitters hit Indian market",Business Today,-0.9577027801424265
2020-04-10 07:00:00+00:00,"After SBI and HDFC Bank, Bank of Baroda also cuts MCLR across tenors by 15 bps",The Financial Express,-0.8689780812710524
2020-04-18 07:00:00+00:00,HDFC Bank launches mobile ATMs in Pune,The Times of India,0.19871608167886734
2020-06-11 07:00:00+00:00,"HDFC Bank, BoB, Union Bank of India cut MCLR",The Financial Express,-0.6750476583838463
2020-05-27 07:00:00+00:00,5 Point Comparison of Major Private Banks in India,Invest Yadnya,0.10681799426674843
2020-04-08 07:00:00+00:00,"SBI, HDFC Bank, or other bank’s customer? Don’t do THIS if you want to defer EMIs",The Financial Express,-0.07846083678305149
2020-03-31 07:00:00+00:00,"Equities tank erasing last week’s gains; banking, finance stocks lead fall",The Financial Express,-0.26773545145988464
2020-04-03 07:00:00+00:00,HUL pips HDFC Bank to 3rd spot in market capitalisation; RIL remains on top,Business Standard,0.9264125525951385
2020-06-30 07:00:00+00:00,HDFC Bank's Aditya Puri to wind up with shares worth Rs 800 cr,Business Today,0.048831368796527386
2020-01-09 08:00:00+00:00,"In a first, HDFC Bank launches myApps to boost digital payments",Mint,0.49608174432069063
2020-06-26 07:00:00+00:00,"HDFC Bank, SBI, ICICI to PNB: Top 10 banks with lowest home loan interest rates this week compared",The Financial Express,-0.8389802742749453
2020-05-11 07:00:00+00:00,HDB Financial Services lays off employees after performance review: Official,The Times of India,-0.9383925357833505
2020-06-23 07:00:00+00:00,Fixed Deposit: Worried about falling interest rates? You can still get up to 9% return on FDs – Check details,The Financial Express,0.2521216180175543
2020-01-20 08:00:00+00:00,"Share Market Update: Sensex ends 416 points lower, Nifty at 12,230; Kotak Mahindra Bank falls 4% post Q3 results",Business Today,-0.9659296348690987
2020-05-28 07:00:00+00:00,Govt to discontinue 7.75% taxable savings bonds scheme from May 28,Business Standard,-0.2023331392556429
2020-06-04 07:00:00+00:00,HDFC Bank Loan Moratorium 2.0 rule: Will you get refund if EMI already deducted?,The Financial Express,-0.030425705015659332
2020-03-17 07:00:00+00:00,"HDFC Bank vs SBI vs Axis Bank vs ICICI Bank vs PNB: Average Monthly Balance, charges compared",The Financial Express,-0.020428478717803955
2020-06-29 07:00:00+00:00,"HDFC Bank may sell perpetual bonds up to Rs 50,000 crore",The Economic Times,0.024781852960586548
2020-01-24 08:00:00+00:00,HDFC Bank vs SBI vs Axis Bank Recurring Deposit (RD) compared: Grow Rs 1000/month to Rs 1.6 Lakh!,The Financial Express,0.6006093844771385
2020-06-04 07:00:00+00:00,"HDFC offloads 26 million shares worth Rs 1,274 crore of HDFC Life",Business Standard,-0.022660300135612488
2020-05-06 07:00:00+00:00,"BofA turns bearish on Indian banks; SBI, ICICI Bank, IndusInd downgraded",Business Standard,-0.9424931816756725
2020-02-17 08:00:00+00:00,Bajaj Finance replaces SBI as one of top-10 most-valued companies on BSE,Business Today,0.46361997723579407
2020-02-18 08:00:00+00:00,"Travel Credit Card SBI Vs American Express Vs HDFC Bank: Benefits, charges, features – All you need to know",The Financial Express,0.025075256824493408
2020-07-27 07:00:00+00:00,Aditya Puri sells HDFC Bank shares worth Rs 843 crore,The Times of India,0.029919421300292015
2020-07-27 07:00:00+00:00,"Aditya Puri sells HDFC Bank shares worth ₹842 cr, holding down to 0.01%",The Hindu,-0.9118192009627819
2020-09-03 13:31:00+00:00,India’s once squeaky-clean HDFC Bank is now facing “strategic failure”,qz.com,-0.9342220621183515
2020-07-06 07:00:00+00:00,HDFC Bank shares jump 3% on robust loan growth; CLSA retains overweight call,Moneycontrol,0.9101153984665871
2020-07-27 07:00:00+00:00,HDFC Bank chief Aditya Puri sells his shares,Telegraph India,-0.041010553017258644
2020-12-03 08:00:00+00:00,HDFC Bank shares fall 1% after RBI orders it to temporarily stop launch of new digital initiatives,The Indian Express,-0.9500739998184144
2020-12-03 08:00:00+00:00,HDFC Bank shares fall over 2% after RBI asks firm to halt launch of new digital initiatives,India TV News,-0.9322349866852164
2020-10-27 07:00:00+00:00,"From listing to Rs 7 lakh crore m-cap, 5 HDFC Bank milestones on Aditya Puri's watch",Moneycontrol,0.7001299038529396
2020-12-11 08:00:00+00:00,IT back-up fix could take up to 3 months: HDFC Bank,The Times of India,0.04467034712433815
2020-08-05 07:00:00+00:00,"Uncertainty at HDFC Bank ends, Sashidhar Jagdishan a hard task master & investors’ choice:...",Moneycontrol,0.1346004419028759
2020-08-13 07:00:00+00:00,"Lot has been done, but best of HDFC Bank yet to come: Aditya Puri",The Times of India,0.08076629228889942
2020-08-08 07:00:00+00:00,"Where Aditya Puri should invest Rs 843 crore raised from HDFC Bank share sale, according to top money...",Moneycontrol,0.13079610280692577
2020-12-02 08:00:00+00:00,"D-Street Buzz: Bank Nifty underperforms dragged by Kotak Bank, HDFC Bank; PNB, Bandhan Bank shed 2%",Moneycontrol,-0.9099928587675095
2020-11-02 08:00:00+00:00,Carlyle appoints former HDFC Bank CEO Aditya Puri as senior adviser,The Times of India,0.007539242506027222
2020-10-27 07:00:00+00:00,"Jagdishan takes over from Puri: A favourite pick, mutual funds bet Rs 78,597.2 crore on HDFC Bank",Moneycontrol,0.10878302250057459
2020-12-04 08:00:00+00:00,RBI puts curbs on HDFC’s business after e-banking outages,The Times of India,-0.7614248935133219
2020-12-08 08:00:00+00:00,HDFC Bank invests in fintech startup smallcase,Moneycontrol,0.12569958250969648
2020-09-17 07:00:00+00:00,HDFC Bank launches video KYC,The Times of India,0.028593512251973152
2020-07-27 07:00:00+00:00,HDFC Bank share price falls 2% after Aditya Puri sells 74.2 lakh shares,Moneycontrol,-0.9317805375903845
2020-07-06 07:00:00+00:00,"Stocks in news: RIL, Coal India, HDFC Bank, National Fertilizers, Edelweiss, Sobha",Business Today,0.030670735985040665
2020-07-02 07:00:00+00:00,"HDFC Bank to offer contactless, instant auto loans in 1,000 cities",The Times of India,0.08551024738699198
2020-08-04 07:00:00+00:00,Aditya Puri on HDFC Bank stake sale: ‘Nothing to do with bank; need money for retirement’,Moneycontrol,-0.08489629998803139
2020-08-04 07:00:00+00:00,Why Did Aditya Puri Sell Shares of HDFC Bank Worth Over Rs840 crore?,Moneylife,-0.09926782175898552
2020-12-03 08:00:00+00:00,"RBI asks HDFC Bank to stop sourcing new credit cards, halt digital launches amid technical glitches",Scroll.in,-0.9293834678828716
2020-07-06 07:00:00+00:00,"Three private banks show Q1 is less of a washout, HDFC Bank shines",Mint,0.660764217376709
2020-12-11 08:00:00+00:00,RBI fines HDFC Bank Rs 10 lakh for bond shortfall,The Times of India,-0.9355762209743261
2020-07-14 07:00:00+00:00,HDFC Bank probes auto loan practices,The Times of India,-0.7755816765129566
2020-12-11 08:00:00+00:00,HDFC Bank's big digital hiccup,Fortune India,-0.5261139497160912
2020-10-21 07:00:00+00:00,Aditya Puri says Deepak Parekh gave him a free hand to build HDFC Bank,Moneycontrol,0.20803147368133068
2020-11-05 08:00:00+00:00,HDFC Bank vs Kotak Mahindra Bank vs ICICI Bank vs Axis Bank,Invest Yadnya,0.06102406233549118
2020-11-05 08:00:00+00:00,HDFC Bank hires Crisil's Lakshminarayanan as CTO,The Times of India,0.05093964282423258
2020-07-27 07:00:00+00:00,HDFC Bank declines over 3 per cent as Aditya Puri sells shares,India TV News,-0.9527905816212296
2020-08-14 07:00:00+00:00,HDFC Bank launches Kisan Gold Card for armed forces,The Times of India,0.5901292581111193
2020-08-18 07:00:00+00:00,"IndiaNivesh, Edelweiss & HDFC Bank: The Curious Case of Rs100 Crore Fixed Deposit Receipts",Moneylife,0.06298237293958664
2020-10-27 07:00:00+00:00,"SBI, HDFC Bank and Bank of Baroda working on bank-led NUE: Report",MediaNama,0.04039710573852062
2020-12-25 08:00:00+00:00,Senior citizens special FD scheme latest rates: SBI vs BoB vs ICICI vs HDFC Bank,Mint,0.03928514011204243
2020-10-17 07:00:00+00:00,"Meet Sashidhar Jagdishan, new CEO of HDFC Bank who will take charge this month",Mint,0.04551539197564125
2020-08-04 07:00:00+00:00,RBI approves Sashidhar Jagdishan as next CEO of HDFC Bank,Mint,0.042982458136975765
2020-10-17 07:00:00+00:00,HDFC Bank reduces fixed deposit rates: Things to know,The Times of India,0.02847878448665142
2020-12-04 08:00:00+00:00,"RBI bars HDFC Bank from issuing new credit cards, digital launches following outages",The Times of India,-0.8193286033347249
2020-07-27 07:00:00+00:00,Aditya Puri sells 7.42 million shares in HDFC Bank for Rs 843 cr,Business Standard,0.010668288916349411
2020-08-16 07:00:00+00:00,There’s no clarity on split shares’ taxation,Mint,-0.054872164502739906
2020-09-11 07:00:00+00:00,"With a $200 billion m-cap, RIL now 44th biggest firm globally; more valuable than TCS & HDFC Bank...",Moneycontrol,0.8575574001297355
2020-07-06 07:00:00+00:00,"HDFC Bank lends Rs 10,800 crore in June quarter; advances grow 21%",Business Standard,0.9309107344597578
2020-12-05 08:00:00+00:00,You cannot put lakhs in difficulty for hours: RBI governor on HDFC Bank,Business Standard,-0.014758648350834846
2020-07-07 07:00:00+00:00,Why is SBI's market cap so low compared to HDFC Bank?,Business Today,-0.1608540117740631
2020-07-26 07:00:00+00:00,"HDFC Bank MD Aditya Puri sold 74.2 lakh shares of bank, to retire in October",IBTimes India,-0.021555794402956963
