date,headline,source,sentiment
2020-03-31 07:00:00+00:00,Bharti Airtel share price up 4% as Motilal Oswal sees 44% upside on strong ARPU,Moneycontrol,0.9205992855131626
2020-05-26 07:00:00+00:00,"Bharti to sell 2.75% stake in Airtel for $1bn, reduce debt",The Times of India,0.0961174638941884
2020-06-04 07:00:00+00:00,"Bharti Airtel Shares May Double in Three Years, Jefferies Says",Bloomberg.com,0.9235823098570108
2020-05-26 07:00:00+00:00,Bharti Telecom’s decision to retire debt is good for Airtel investors,Mint,0.9247750900685787
2020-05-26 07:00:00+00:00,Bharti Airtel slips 5% after promoters sell 2.75% stake via block deals,Business Standard,-0.9468326596543193
2020-02-14 08:00:00+00:00,Bharti Airtel Second Most Valuable Mobile Operator In Emerging Asia,Communications Today,0.8564060805365443
2020-06-05 07:00:00+00:00,"With Amazon deal, Bharti Airtel is looking to mount a comeback against Reliance Jio",The Indian Express,0.9077577432617545
2020-01-09 08:00:00+00:00,"Investors put in jumbo orders for Airtel’s $3bn QIP, CB combo",GlobalCapital,0.8488422278314829
2020-02-28 08:00:00+00:00,Warburg Pincus: I’ll be there for you,Fortune India,0.08178206905722618
2020-05-25 07:00:00+00:00,Bharti Airtel promoter to sell shares worth $1 billion | Business News,Hindustan Times,0.07891937717795372
2020-02-06 08:00:00+00:00,Bharti Airtel crosses ₹3 trillion m-cap first time,Mint,0.7393289692699909
2020-05-26 07:00:00+00:00,"Bharti Telecom sells 2.75% stake in Airtel for Rs 8,433 crore to institutional investors",The Times of India,0.03761221747845411
2020-01-10 08:00:00+00:00,"Traders’ Diary: Long buildup in Sun TV, Bharti Airtel, DLF, Torrent Power",The Economic Times,-0.5212526470422745
2020-06-04 07:00:00+00:00,Amazon Eyes $2 Billion Stake in Bharti Airtel: Report,Bloomberg.com,0.04256889969110489
2020-06-04 07:00:00+00:00,Amazon in talks to buy 5% stake worth $2 billion in Bharti Airtel: Report,Business Standard,0.057796910405159
2020-05-29 07:00:00+00:00,Google searching for 5% in Vodafone Idea; analysts say why not Airtel?,ET Telecom,0.11225875280797482
2020-01-22 08:00:00+00:00,"Bharti Airtel, Western Union team up for real-time payments service",Mint,0.1928501008078456
2020-02-20 08:00:00+00:00,"Airtel will pay dues before March 17, says Sunil Bharti Mittal",The Times of India,0.02501760423183441
2020-05-11 07:00:00+00:00,Vodafone Idea stock price rises over 9% in early session,The Times of India,0.7852145209908485
2020-04-15 07:00:00+00:00,"Bharti Airtel becomes fifth most valued firm by m-cap, surpasses HDFC",India TV News,0.9125517457723618
2020-01-21 08:00:00+00:00,Merger talks between Dish TV and Airtel Digital TV stalled over deal structure,Exchange4Media,-0.8885212577879429
2020-02-21 08:00:00+00:00,Relief for Vodafone Idea as Infratel-Indus deal gets government nod,Mint,0.9260438038036227
2020-01-22 08:00:00+00:00,"Merger talks between Dish TV, Airtel Digital come to a halt",The Statesman,-0.7880072388797998
2020-04-08 07:00:00+00:00,Airtel Xstream offers free access to premium kids content,Mint,0.1531461994163692
2020-03-13 07:00:00+00:00,"Markets stage sharp recovery; Sensex ends 1,325 points up, Nifty reclaims 10k",Mint,0.8611917085945606
2020-01-20 08:00:00+00:00,Airtel launches new ₹179 prepaid plan with ₹2 lakh life insurance cover,Mint,0.6392078241333365
2020-04-17 07:00:00+00:00,Investors get richer by ₹2.83 lakh crore as RBI booster shot lifts market,Mint,0.8888031430542469
2020-02-21 08:00:00+00:00,Government may hire auditors to settle AGR dues row,Mint,-0.056338150054216385
2020-03-02 08:00:00+00:00,"Sensex, Nifty close lower as India confirms new coronavirus cases",Mint,-0.880620189011097
2020-03-27 07:00:00+00:00,"Sensex ends down after choppy trade; Coal India, Axis Bank lead gains",Mint,-0.8772743009030819
2020-01-22 08:00:00+00:00,"Share Market Update: Sensex ends 208 points lower, Nifty below 12,111; Coal India, NTPC, ONGC top losers",Business Today,-0.9464453952386975
2020-04-18 07:00:00+00:00,Reliance Jio extends validity of prepaid plans,Mint,-0.0064032673835754395
2020-01-23 08:00:00+00:00,Telcos to take a call on paying AGR dues today,Mint,0.019369494169950485
2020-05-04 07:00:00+00:00,"Sensex closes 2,000 points lower, Nifty below 9,300; Banks, auto stocks bleed",Mint,-0.9400290790945292
2020-02-28 08:00:00+00:00,Coronavirus stings D-Street; Sensex crashes 1448 points,Mint,-0.631262369453907
2020-01-06 08:00:00+00:00,"Airtel DTH, Dish TV, Tata Sky to soon offer more channels in ₹130 recharge plan",Mint,0.21283995173871517
2020-06-22 07:00:00+00:00,Chinese funds make their way into India as ICBC's assets rise,Mint,0.049858005717396736
2020-03-17 07:00:00+00:00,India's super rich stranded as private jet operators say no to travel,Mint,-0.8140773214399815
2020-06-07 07:00:00+00:00,"In Baring PE's move to delist Hexaware, there is a history of failed exits",Mint,-0.11832501366734505
2020-01-24 08:00:00+00:00,The uneasy birth of India's Constitution,Mint,-0.07463380694389343
